cluster_id,total_violations,active_days,active_weeks,observation_span_days,recurrence_rate_days,week_coverage_rate,avg_violations_per_active_day,max_daily_violations,top_day_share,weekend_share,weekday_share,peak_hour,peak_hour_share,temporal_concentration_score,assigned_station,station_priority_band,cluster_quality,needs_manual_review,hotspot_type,needs_review_flag,deployment_readiness,review_reason,primary_behavior_signal,behavior_signal_strength,recommended_action,classification_confidence,m4_reason,m4_notes
C_826,16,7,7,135,0.0519,0.3043,2.29,4,0.25,0.0625,0.9375,11,0.4375,1.0,J.P. NAGAR,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_866,16,5,5,71,0.0704,0.2174,3.2,7,0.4375,0.1875,0.8125,8,0.4375,0.8125,YELAHANKA,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.438 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_1017,16,1,1,1,1.0,0.0435,16.0,16,1.0,0.0,1.0,12,0.9375,1.0,HALASUR,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=1.000 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); very short observation span (<=7 days); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_778,16,12,11,141,0.0851,0.4783,1.33,3,0.1875,0.75,0.25,11,0.25,0.5625,JAYANAGARA,MEDIUM,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.750 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_798,16,2,1,2,1.0,0.0435,8.0,15,0.9375,0.0,1.0,5,0.9375,1.0,K.G. HALLI,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.938 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); very short observation span (<=7 days); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_807,16,7,6,95,0.0737,0.2609,2.29,5,0.3125,0.125,0.875,5,0.4375,0.6875,NO POLICE STATION,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_323,16,5,5,120,0.0417,0.2174,3.2,6,0.375,0.5,0.5,6,0.5625,1.0,MALLESHWARAM,CRITICAL,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.500 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_811,16,2,2,16,0.125,0.087,8.0,11,0.6875,0.6875,0.3125,12,0.6875,1.0,SHIVAJINAGAR,CRITICAL,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.688 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_902,16,2,2,23,0.087,0.087,8.0,15,0.9375,0.0625,0.9375,10,0.9375,1.0,ELECTRONIC CITY,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.938 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_900,16,12,7,93,0.129,0.3043,1.33,3,0.1875,0.4375,0.5625,12,0.375,0.75,BASAVANAGUDI,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=12, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_1000,16,1,1,1,1.0,0.0435,16.0,16,1.0,1.0,0.0,3,1.0,1.0,CHAMARAJPET,MEDIUM,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=1.000 (>=0.45),sparse violations (<30); very few active days (<7); very short observation span (<=7 days); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_906,16,3,2,19,0.1579,0.087,5.33,11,0.6875,0.0,1.0,11,0.6875,1.0,CHIKKAJALA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.688 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_1008,16,7,4,129,0.0543,0.1739,2.29,4,0.25,0.125,0.875,11,0.5,0.875,RAJAJINAGAR,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_1011,16,3,2,143,0.021,0.087,5.33,8,0.5,0.0,1.0,8,0.4375,1.0,JAYANAGARA,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.500 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_761,16,2,2,38,0.0526,0.087,8.0,15,0.9375,0.0,1.0,13,0.9375,1.0,J.P. NAGAR,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.938 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_1007,16,8,8,140,0.0571,0.3478,2.0,7,0.4375,0.75,0.25,11,0.5,0.875,SHIVAJINAGAR,CRITICAL,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.750 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_886,16,9,7,103,0.0874,0.3043,1.78,3,0.1875,0.6875,0.3125,7,0.3125,0.6875,K.R. PURA,HIGH,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,MEDIUM,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",MEDIUM,weekend_share=0.688 (>=0.45),sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_790,16,2,2,57,0.0351,0.087,8.0,11,0.6875,0.0,1.0,10,0.8125,1.0,K.R. PURA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.688 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_935,16,3,3,45,0.0667,0.1304,5.33,14,0.875,0.875,0.125,14,0.875,1.0,ADUGODI,LOW,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.875 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_933,16,3,3,50,0.06,0.1304,5.33,9,0.5625,0.25,0.75,4,0.5625,1.0,CHIKKAJALA,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.562 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_917,16,9,9,127,0.0709,0.3913,1.78,5,0.3125,0.0625,0.9375,3,0.375,0.625,HSR LAYOUT,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=9, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_926,16,5,3,76,0.0658,0.1304,3.2,12,0.75,0.8125,0.1875,10,1.0,1.0,HSR LAYOUT,MEDIUM,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.812 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_589,16,6,6,77,0.0779,0.2609,2.67,7,0.4375,0.3125,0.6875,3,0.4375,0.9375,HALASUR,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.438 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_51,16,10,7,66,0.1515,0.3043,1.6,2,0.125,0.3125,0.6875,4,0.1875,0.5625,HIGH GROUND,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_950,16,10,8,142,0.0704,0.3478,1.6,3,0.1875,0.25,0.75,2,0.25,0.6875,PEENYA,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_954,16,11,7,128,0.0859,0.3043,1.45,3,0.1875,0.375,0.625,3,0.1875,0.5625,RAJAJINAGAR,HIGH,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=11, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_645,16,10,8,95,0.1053,0.3478,1.6,4,0.25,0.3125,0.6875,10,0.375,0.8125,JAYANAGARA,MEDIUM,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=10, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_955,16,11,8,132,0.0833,0.3478,1.45,3,0.1875,0.25,0.75,11,0.375,0.8125,MICO LAYOUT,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=11, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_691,16,4,4,82,0.0488,0.1739,4.0,7,0.4375,0.0,1.0,8,0.4375,0.875,CUBBON PARK,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"top_day_share=0.438 (>=0.35, single-day burst)",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_658,16,6,6,128,0.0469,0.2609,2.67,5,0.3125,0.5625,0.4375,11,0.3125,0.875,MALLESHWARAM,CRITICAL,medium,1,SEASONAL,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,weekend_dominant,LOW,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window",LOW,weekend_share=0.562 (>=0.45),sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_622,16,7,7,125,0.056,0.3043,2.29,5,0.3125,0.3125,0.6875,5,0.375,0.75,DEVANAHALLI AIRPORT,LOW,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"sparse/low-signal cluster; active_days=7, violations=16 — treat as responsive until more data",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_945,16,6,4,64,0.0938,0.1739,2.67,5,0.3125,0.1875,0.8125,6,0.3125,0.75,MALLESHWARAM,CRITICAL,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,sparse_low_signal,LOW,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",LOW,"sparse/low-signal cluster; active_days=6, violations=16 — treat as responsive until more data",sparse violations (<30); very few active days (<7); deployment gated: Phase 2 manual review flag; verify geography before deployment
C_725,16,7,5,120,0.0583,0.2174,2.29,6,0.375,0.3125,0.6875,11,0.375,0.9375,CITY MARKET,CRITICAL,medium,1,RESPONSIVE,1,REVIEW_FIRST,Phase 2 manual review flag; verify geography before deployment,burst_or_short_term,MEDIUM,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window",MEDIUM,"top_day_share=0.375 (>=0.35, single-day burst)",sparse violations (<30); deployment gated: Phase 2 manual review flag; verify geography before deployment
