cluster_id,centroid_lat,centroid_lng,violation_count,unique_vehicle_types,dominant_vehicle_type,vehicle_mix,vehicle_mix_json,police_station_mode,location_mode,junction_name_mode,junction_flag_rate,has_junction_name_rate,first_seen_ist,last_seen_ist,active_days,active_weeks,peak_hour_basic,peak_day_basic,h3_cells_count,cluster_quality,needs_manual_review
C_228,12.908310094117649,77.64454082941177,17,4,CAR,"CAR:8,SCOOTER:5,OTHERS:3,MOTOR CYCLE:1","{""CAR"": 8, ""SCOOTER"": 5, ""OTHERS"": 3, ""MOTOR CYCLE"": 1}",HSR LAYOUT,"20th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",No Junction,0.0,0.0,2023-11-12 10:11:46+05:30,2024-02-06 12:42:46+05:30,4,4,10,Sunday,1,medium,1
C_835,12.9359333,77.5183517,17,2,SCOOTER,"SCOOTER:13,MOTOR CYCLE:4","{""SCOOTER"": 13, ""MOTOR CYCLE"": 4}",BYATARAYANAPURA,"Sri Sri Sri Tiruchi Mahaswamiji Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",No Junction,0.0,0.0,2023-12-29 10:18:46+05:30,2023-12-29 10:20:46+05:30,1,1,10,Friday,1,medium,1
C_829,12.975993152941175,77.71048051176471,17,5,MAXI-CAB,"MAXI-CAB:9,PASSENGER AUTO:4,LORRY/GOODS VEHICLE:2,CAR:1,MOTOR CYCLE:1","{""MAXI-CAB"": 9, ""PASSENGER AUTO"": 4, ""LORRY/GOODS VEHICLE"": 2, ""CAR"": 1, ""MOTOR CYCLE"": 1}",MAHADEVAPURA,"ITPL Main Road, RMZ Centennial, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560066 (India)",No Junction,0.0,0.0,2023-12-28 03:43:46+05:30,2024-02-23 03:56:46+05:30,6,5,6,Friday,1,medium,1
C_867,12.956962008523888,77.69910439845947,17,3,SCOOTER,"SCOOTER:10,CAR:5,MOTOR CYCLE:2","{""SCOOTER"": 10, ""CAR"": 5, ""MOTOR CYCLE"": 2}",HAL OLD AIRPORT,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0,0.0,2024-01-08 10:35:46+05:30,2024-02-26 13:29:46+05:30,4,4,11,Monday,1,medium,1
C_980,12.869651682352941,77.65311125294117,17,4,MOTOR CYCLE,"MOTOR CYCLE:7,CAR:4,SCOOTER:4,PASSENGER AUTO:2","{""MOTOR CYCLE"": 7, ""CAR"": 4, ""SCOOTER"": 4, ""PASSENGER AUTO"": 2}",ELECTRONIC CITY,"Hosur Road, Hanging Gardens, Basapura, Bengaluru, Karnataka. Pin-560100 (India)",No Junction,0.0,0.0,2024-02-11 05:56:46+05:30,2024-04-07 10:59:46+05:30,10,7,11,Wednesday,1,medium,1
C_0_17,12.98047001764706,77.57694093529413,17,4,CAR,"CAR:13,MAXI-CAB:2,PASSENGER AUTO:1,TOURIST BUS:1","{""CAR"": 13, ""MAXI-CAB"": 2, ""PASSENGER AUTO"": 1, ""TOURIST BUS"": 1}",UPPARPET,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP058 - Subbanna Junction,0.0,1.0,2023-11-14 02:15:46+05:30,2024-04-03 11:05:46+05:30,11,7,11,Sunday,1,medium,1
C_236,12.9669457,77.54321780588235,17,3,SCOOTER,"SCOOTER:11,MOTOR CYCLE:4,CAR:2","{""SCOOTER"": 11, ""MOTOR CYCLE"": 4, ""CAR"": 2}",VIJAYANAGARA,"1st A Main Road, Binny Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",No Junction,0.0,0.0,2023-11-12 10:46:46+05:30,2024-01-27 11:15:46+05:30,2,2,10,Sunday,1,medium,1
C_861,12.995235935294119,77.60892658235294,17,3,CAR,"CAR:14,LGV:2,PASSENGER AUTO:1","{""CAR"": 14, ""LGV"": 2, ""PASSENGER AUTO"": 1}",PULIKESHINAGAR(F.TOWN),"Promenade Road, Prestige Deja Vu, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",No Junction,0.0,0.0,2024-01-07 02:56:46+05:30,2024-04-03 03:05:46+05:30,8,6,3,Sunday,2,medium,1
C_675,12.9157532375,77.63795563125001,16,4,SCOOTER,"SCOOTER:7,CAR:5,MOTOR CYCLE:3,PASSENGER AUTO:1","{""SCOOTER"": 7, ""CAR"": 5, ""MOTOR CYCLE"": 3, ""PASSENGER AUTO"": 1}",HSR LAYOUT,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",No Junction,0.0,0.0,2023-11-13 03:47:46+05:30,2024-03-29 10:10:46+05:30,9,6,10,Monday,1,medium,1
C_855,13.019881999999999,77.55569316875,16,5,PASSENGER AUTO,"PASSENGER AUTO:6,SCOOTER:6,CAR:2,MOPED:1,MOTOR CYCLE:1","{""PASSENGER AUTO"": 6, ""SCOOTER"": 6, ""CAR"": 2, ""MOPED"": 1, ""MOTOR CYCLE"": 1}",YESHWANTHPURA,"Kannada Horatagara Rehaman Road, Modern Colony, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",No Junction,0.0,0.0,2023-11-27 08:02:46+05:30,2024-03-28 05:34:46+05:30,8,6,7,Monday,1,medium,1
C_832,12.975130071576181,77.69760717364555,16,4,CAR,"CAR:11,SCOOTER:2,MAXI-CAB:2,HGV:1","{""CAR"": 11, ""SCOOTER"": 2, ""MAXI-CAB"": 2, ""HGV"": 1}",MAHADEVAPURA,"Outer Ring Road, Durga Petals, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.125,0.0,2023-12-24 04:39:46+05:30,2024-03-20 02:55:46+05:30,6,6,6,Sunday,2,medium,1
C_27_4,12.98301194375,77.60826470625,16,1,SCOOTER,SCOOTER:16,"{""SCOOTER"": 16}",SHIVAJINAGAR,"Haji Ibrahim Sahib Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",BTP051 - Safina Plaza Junction,0.0,1.0,2023-11-16 09:18:46+05:30,2024-03-27 11:29:46+05:30,9,7,9,Thursday,1,medium,1
C_27_2,12.9832065625,77.61320495000001,16,5,CAR,"CAR:6,MOTOR CYCLE:4,GOODS AUTO:2,SCOOTER:2,PASSENGER AUTO:2","{""CAR"": 6, ""MOTOR CYCLE"": 4, ""GOODS AUTO"": 2, ""SCOOTER"": 2, ""PASSENGER AUTO"": 2}",PULIKESHINAGAR(F.TOWN),"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0,0.0,2023-11-12 08:03:46+05:30,2024-04-04 12:36:46+05:30,8,5,10,Saturday,1,medium,1
C_826,12.914978206250002,77.5858187625,16,5,CAR,"CAR:6,SCOOTER:5,MOTOR CYCLE:3,VAN:1,GOODS AUTO:1","{""CAR"": 6, ""SCOOTER"": 5, ""MOTOR CYCLE"": 3, ""VAN"": 1, ""GOODS AUTO"": 1}",J.P. NAGAR,"24th Main Road, Marenahalli, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)","BTP177 - Aurobindo Circle, ORR",0.0,1.0,2023-11-22 11:46:46+05:30,2024-04-04 13:28:46+05:30,7,7,11,Wednesday,1,medium,1
C_866,13.09850068125,77.57350766875001,16,3,CAR,"CAR:10,MOTOR CYCLE:4,SCOOTER:2","{""CAR"": 10, ""MOTOR CYCLE"": 4, ""SCOOTER"": 2}",YELAHANKA,"Yelahanka Road, Mandalkunte Village, Bengaluru, Karnataka. Pin-560064 (India)",No Junction,0.0,0.0,2023-12-22 10:38:46+05:30,2024-03-01 11:25:46+05:30,5,5,8,Monday,1,medium,1
C_1017,12.971197,77.6301647,16,4,CAR,"CAR:9,SCOOTER:4,HGV:2,MOTOR CYCLE:1","{""CAR"": 9, ""SCOOTER"": 4, ""HGV"": 2, ""MOTOR CYCLE"": 1}",HALASUR,"4th Main Road, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.0,0.0,2024-04-08 11:46:46+05:30,2024-04-08 12:29:46+05:30,1,1,12,Monday,1,medium,1
C_778,12.93022984375,77.58379419375001,16,2,CAR,"CAR:13,SCOOTER:3","{""CAR"": 13, ""SCOOTER"": 3}",JAYANAGARA,"9th Main Road, Jayanagar Shopping Complex, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",BTP219 - Canara Bank Junction,0.0,1.0,2023-11-12 06:50:46+05:30,2024-03-31 13:26:46+05:30,12,11,11,Sunday,1,medium,1
C_798,13.0326789125,77.62406019375001,16,3,CAR,"CAR:14,OTHERS:1,LGV:1","{""CAR"": 14, ""OTHERS"": 1, ""LGV"": 1}",K.G. HALLI,"5th Cross Road, Sri Muthu Mariyamma Circle, Govindpura, Bengaluru, Karnataka. Pin-560045 (India)",No Junction,0.0,0.0,2023-12-20 05:34:46+05:30,2023-12-21 03:58:46+05:30,2,1,5,Wednesday,1,medium,1
C_807,12.88750666875,77.7384597875,16,6,PASSENGER AUTO,"PASSENGER AUTO:7,CAR:5,MAXI-CAB:1,OTHERS:1,MOTOR CYCLE:1,LGV:1","{""PASSENGER AUTO"": 7, ""CAR"": 5, ""MAXI-CAB"": 1, ""OTHERS"": 1, ""MOTOR CYCLE"": 1, ""LGV"": 1}",NO POLICE STATION,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",No Junction,0.0,0.0,2023-12-22 01:47:46+05:30,2024-03-25 05:26:46+05:30,7,6,5,Friday,1,medium,1
C_323,13.008096143749999,77.56914085625002,16,6,CAR,"CAR:8,SCOOTER:4,MOTOR CYCLE:1,VAN:1,OTHERS:1,LORRY/GOODS VEHICLE:1","{""CAR"": 8, ""SCOOTER"": 4, ""MOTOR CYCLE"": 1, ""VAN"": 1, ""OTHERS"": 1, ""LORRY/GOODS VEHICLE"": 1}",MALLESHWARAM,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",No Junction,0.0,0.0,2023-11-11 06:38:46+05:30,2024-03-09 07:04:46+05:30,5,5,6,Sunday,1,medium,1
C_811,12.98392058125,77.6095637625,16,2,SCOOTER,"SCOOTER:15,MOTOR CYCLE:1","{""SCOOTER"": 15, ""MOTOR CYCLE"": 1}",SHIVAJINAGAR,"B 2nd Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",No Junction,0.0,0.0,2023-12-22 12:09:46+05:30,2024-01-06 12:11:46+05:30,2,2,12,Saturday,1,medium,1
C_902,12.886002255625,77.64215279521916,16,2,SCOOTER,"SCOOTER:15,CAR:1","{""SCOOTER"": 15, ""CAR"": 1}",ELECTRONIC CITY,"Service Road, Kudlu, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",No Junction,0.0,0.0,2024-01-21 04:27:46+05:30,2024-02-12 10:41:46+05:30,2,2,10,Monday,1,medium,1
C_900,12.942210987500001,77.57194190625,16,2,CAR,"CAR:15,LGV:1","{""CAR"": 15, ""LGV"": 1}",BASAVANAGUDI,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP108 - Tagore Park Junction,0.0,1.0,2024-01-06 12:01:46+05:30,2024-04-07 05:15:46+05:30,12,7,12,Saturday,1,medium,1
C_1000,12.9611757,77.56155975625,16,6,SCOOTER,"SCOOTER:6,CAR:5,LGV:2,HGV:1,GOODS AUTO:1,MOTOR CYCLE:1","{""SCOOTER"": 6, ""CAR"": 5, ""LGV"": 2, ""HGV"": 1, ""GOODS AUTO"": 1, ""MOTOR CYCLE"": 1}",CHAMARAJPET,"Sirsi Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",BTP091 - Sirsi Circle,0.0,1.0,2024-03-17 03:22:46+05:30,2024-03-17 03:46:46+05:30,1,1,3,Sunday,1,medium,1
C_906,13.175549975,77.635487625,16,3,CAR,"CAR:14,MOTOR CYCLE:1,JEEP:1","{""CAR"": 14, ""MOTOR CYCLE"": 1, ""JEEP"": 1}",CHIKKAJALA,"Drive Thru Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)",No Junction,0.0,0.0,2024-01-08 02:06:46+05:30,2024-01-26 10:55:46+05:30,3,2,11,Monday,1,medium,1
C_1008,13.010620825,77.53595856875,16,7,PRIVATE BUS,"PRIVATE BUS:5,HGV:3,GOODS AUTO:2,CAR:2,VAN:2,MAXI-CAB:1,TOURIST BUS:1","{""PRIVATE BUS"": 5, ""HGV"": 3, ""GOODS AUTO"": 2, ""CAR"": 2, ""VAN"": 2, ""MAXI-CAB"": 1, ""TOURIST BUS"": 1}",RAJAJINAGAR,"Nandini Layout Club Road, APMC Government Quarters, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",No Junction,0.0,0.0,2023-11-27 08:43:46+05:30,2024-04-03 11:06:46+05:30,7,4,11,Monday,1,medium,1
C_1011,12.92476635,77.585911775,16,1,CAR,CAR:16,"{""CAR"": 16}",JAYANAGARA,"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)","BTP226 - 33rd Cross, 11th Main, Jayanagar",0.125,1.0,2023-11-13 07:41:46+05:30,2024-04-03 08:58:46+05:30,3,2,8,Monday,1,medium,1
C_761,12.88430753125,77.596327075,16,2,CAR,"CAR:15,PASSENGER AUTO:1","{""CAR"": 15, ""PASSENGER AUTO"": 1}",J.P. NAGAR,"Bannerghatta Main Road, Syndicate Bank Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",No Junction,0.0,0.0,2023-12-12 14:07:46+05:30,2024-01-18 13:14:46+05:30,2,2,13,Thursday,1,medium,1
C_1007,12.977979843750001,77.6097297375,16,2,CAR,"CAR:15,PASSENGER AUTO:1","{""CAR"": 15, ""PASSENGER AUTO"": 1}",SHIVAJINAGAR,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",BTP051 - Safina Plaza Junction,0.0,1.0,2023-11-12 10:15:46+05:30,2024-03-30 10:08:46+05:30,8,8,11,Sunday,2,medium,1
C_886,13.00461224375,77.71003841875,16,4,CAR,"CAR:7,SCOOTER:5,MOTOR CYCLE:3,GOODS AUTO:1","{""CAR"": 7, ""SCOOTER"": 5, ""MOTOR CYCLE"": 3, ""GOODS AUTO"": 1}",K.R. PURA,"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",No Junction,0.0,0.0,2023-12-23 09:07:46+05:30,2024-04-03 01:15:46+05:30,9,7,7,Sunday,2,medium,1
C_790,13.054497931250001,77.7626575875,16,3,MOTOR CYCLE,"MOTOR CYCLE:10,SCOOTER:5,MOPED:1","{""MOTOR CYCLE"": 10, ""SCOOTER"": 5, ""MOPED"": 1}",K.R. PURA,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)",No Junction,0.0,0.0,2023-12-18 10:53:46+05:30,2024-02-12 11:12:46+05:30,2,2,10,Monday,1,medium,1
C_935,12.93755350625,77.61067626875001,16,3,SCOOTER,"SCOOTER:11,MOTOR CYCLE:3,CAR:2","{""SCOOTER"": 11, ""MOTOR CYCLE"": 3, ""CAR"": 2}",ADUGODI,"Hosur Road, Vaishnavi Silicon Terraces, Block 7, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",BTP136 - Hosur-Tavarkere Road Junction,0.0,1.0,2024-02-02 05:31:46+05:30,2024-03-17 14:23:46+05:30,3,3,14,Sunday,1,medium,1
C_933,13.184136500000001,77.68801605,16,1,CAR,CAR:16,"{""CAR"": 16}",CHIKKAJALA,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",No Junction,0.0,0.0,2024-02-01 04:32:46+05:30,2024-03-21 04:41:46+05:30,3,3,4,Thursday,2,medium,1
C_917,12.91057815625,77.62696875,16,6,CAR,"CAR:7,MOTOR CYCLE:4,SCOOTER:2,MAXI-CAB:1,LGV:1,HGV:1","{""CAR"": 7, ""MOTOR CYCLE"": 4, ""SCOOTER"": 2, ""MAXI-CAB"": 1, ""LGV"": 1, ""HGV"": 1}",HSR LAYOUT,"Hosur Road, Rajiv Gandhi Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",No Junction,0.0,0.0,2023-11-21 05:52:46+05:30,2024-03-26 02:09:46+05:30,9,9,3,Tuesday,1,medium,1
C_926,12.900171275,77.64704269375,16,5,MAXI-CAB,"MAXI-CAB:6,GOODS AUTO:4,LGV:2,TANKER:2,CAR:2","{""MAXI-CAB"": 6, ""GOODS AUTO"": 4, ""LGV"": 2, ""TANKER"": 2, ""CAR"": 2}",HSR LAYOUT,"27th Cross Road, RR Residency, Hosapalya, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)",No Junction,0.0,0.0,2023-11-18 10:23:46+05:30,2024-02-01 10:04:46+05:30,5,3,10,Sunday,1,medium,1
C_589,12.981202699999999,77.6157292125,16,5,CAR,"CAR:6,MOTOR CYCLE:6,SCOOTER:2,PASSENGER AUTO:1,LGV:1","{""CAR"": 6, ""MOTOR CYCLE"": 6, ""SCOOTER"": 2, ""PASSENGER AUTO"": 1, ""LGV"": 1}",HALASUR,"Annaswamy Mudaliar Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",No Junction,0.0,0.0,2023-11-25 05:58:46+05:30,2024-02-09 07:53:46+05:30,6,6,3,Wednesday,1,medium,1
C_51,12.9903947375,77.58857616875,16,4,SCOOTER,"SCOOTER:10,MOTOR CYCLE:3,CAR:2,PASSENGER AUTO:1","{""SCOOTER"": 10, ""MOTOR CYCLE"": 3, ""CAR"": 2, ""PASSENGER AUTO"": 1}",HIGH GROUND,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","BTP033 - Sophia High School, Sankey Road",0.0,1.0,2023-11-10 10:26:46+05:30,2024-01-14 08:01:46+05:30,10,7,4,Friday,1,medium,1
C_950,13.010676474999999,77.50676543125002,16,7,PASSENGER AUTO,"PASSENGER AUTO:5,CAR:3,MOTOR CYCLE:2,SCOOTER:2,BUS (BMTC/KSRTC):2,OTHERS:1,HGV:1","{""PASSENGER AUTO"": 5, ""CAR"": 3, ""MOTOR CYCLE"": 2, ""SCOOTER"": 2, ""BUS (BMTC/KSRTC)"": 2, ""OTHERS"": 1, ""HGV"": 1}",PEENYA,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",No Junction,0.0,0.0,2023-11-17 11:27:46+05:30,2024-04-06 09:13:46+05:30,10,8,2,Friday,1,medium,1
C_954,12.991605881249999,77.5544692125,16,5,CAR,"CAR:9,SCOOTER:3,MOTOR CYCLE:2,MAXI-CAB:1,TEMPO:1","{""CAR"": 9, ""SCOOTER"": 3, ""MOTOR CYCLE"": 2, ""MAXI-CAB"": 1, ""TEMPO"": 1}",RAJAJINAGAR,"12th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP204 - ESI Hospital, Rajajinagar",0.0,1.0,2023-12-02 06:17:46+05:30,2024-04-07 12:36:46+05:30,11,7,3,Sunday,1,medium,1
C_645,12.92327367602292,77.5835099830675,16,3,SCOOTER,"SCOOTER:8,MOTOR CYCLE:5,CAR:3","{""SCOOTER"": 8, ""MOTOR CYCLE"": 5, ""CAR"": 3}",JAYANAGARA,"36th Cross Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)","BTP190 - 36th Cross, 4th Main, Jayanagar",0.0,1.0,2023-11-14 06:34:46+05:30,2024-02-16 10:51:46+05:30,10,8,10,Friday,1,medium,1
C_955,12.907514831250001,77.60077866875,16,4,PASSENGER AUTO,"PASSENGER AUTO:9,SCOOTER:4,MOTOR CYCLE:2,CAR:1","{""PASSENGER AUTO"": 9, ""SCOOTER"": 4, ""MOTOR CYCLE"": 2, ""CAR"": 1}",MICO LAYOUT,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",BTP130 - GD Mara Junction,0.0,1.0,2023-11-19 11:18:46+05:30,2024-03-29 11:12:46+05:30,11,8,11,Friday,1,medium,1
C_691,12.98042503125,77.59355031875,16,3,CAR,"CAR:13,PASSENGER AUTO:2,SCOOTER:1","{""CAR"": 13, ""PASSENGER AUTO"": 2, ""SCOOTER"": 1}",CUBBON PARK,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",BTP047 - Vidhan Soudha Metro Station,0.0,1.0,2023-11-10 06:25:46+05:30,2024-01-30 09:05:46+05:30,4,4,8,Tuesday,1,medium,1
C_658,12.998257375,77.56837186875,16,3,CAR,"CAR:13,SCOOTER:2,VAN:1","{""CAR"": 13, ""SCOOTER"": 2, ""VAN"": 1}",MALLESHWARAM,"4th Main Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",No Junction,0.0,0.0,2023-12-01 09:26:46+05:30,2024-04-06 10:44:46+05:30,6,6,10,Sunday,1,medium,1
C_622,13.1918033,77.6809916,16,1,CAR,CAR:16,"{""CAR"": 16}",DEVANAHALLI AIRPORT,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",No Junction,0.0,0.0,2023-11-27 12:21:46+05:30,2024-03-30 13:52:46+05:30,7,7,5,Friday,1,medium,1
C_945,13.0024470375,77.55334195625,16,4,SCOOTER,"SCOOTER:6,MOTOR CYCLE:6,CAR:3,TEMPO:1","{""SCOOTER"": 6, ""MOTOR CYCLE"": 6, ""CAR"": 3, ""TEMPO"": 1}",MALLESHWARAM,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)","BTP001 - 10th Cross, Dr. Rajkumar Road",0.0,1.0,2024-02-01 00:39:46+05:30,2024-04-04 08:29:46+05:30,6,4,6,Thursday,1,medium,1
C_725,12.95978384375,77.57475879375,16,7,LGV,"LGV:8,PRIVATE BUS:3,VAN:1,CAR:1,TEMPO:1,PASSENGER AUTO:1,GOODS AUTO:1","{""LGV"": 8, ""PRIVATE BUS"": 3, ""VAN"": 1, ""CAR"": 1, ""TEMPO"": 1, ""PASSENGER AUTO"": 1, ""GOODS AUTO"": 1}",CITY MARKET,"Tippu Sultan Palace Road, Bhartiya Medical Sangha Circle, Bangalore Medical College & Research Institute, Bengaluru, Karnataka. Pin-560002 (India)",BTP104 - Medical College Circle,0.0,1.0,2023-12-08 09:40:46+05:30,2024-04-05 12:10:46+05:30,7,5,11,Friday,1,medium,1
C_732,12.967015637500001,77.71405358125,16,4,SCOOTER,"SCOOTER:9,CAR:3,MOTOR CYCLE:3,TEMPO:1","{""SCOOTER"": 9, ""CAR"": 3, ""MOTOR CYCLE"": 3, ""TEMPO"": 1}",HAL OLD AIRPORT,"2nd Cross Road, Sriram Spurthi Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",No Junction,0.0,0.0,2023-12-09 07:31:46+05:30,2024-03-29 07:42:46+05:30,2,2,7,Friday,2,medium,1
C_697,12.954899131249999,77.573831125,16,4,CAR,"CAR:10,SCOOTER:4,MOTOR CYCLE:1,LORRY/GOODS VEHICLE:1","{""CAR"": 10, ""SCOOTER"": 4, ""MOTOR CYCLE"": 1, ""LORRY/GOODS VEHICLE"": 1}",V.V.PURAM (C.PET),"KR Main Road, Chandra Shekhar Bharati Layout, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",BTP106 - VV Puram College,0.0,1.0,2023-11-28 05:57:46+05:30,2024-03-14 05:29:46+05:30,9,8,3,Wednesday,1,medium,1
C_996,12.946193446666665,77.58847333333334,15,3,SCOOTER,"SCOOTER:10,MOTOR CYCLE:3,CAR:2","{""SCOOTER"": 10, ""MOTOR CYCLE"": 3, ""CAR"": 2}",WILSON GARDEN,"Siddhapura Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",No Junction,0.0,0.0,2023-11-21 02:33:46+05:30,2024-03-10 02:05:46+05:30,3,3,2,Sunday,1,medium,1
C_270,13.018365919999999,77.55761585333333,15,4,PASSENGER AUTO,"PASSENGER AUTO:9,CAR:4,LGV:1,MOPED:1","{""PASSENGER AUTO"": 9, ""CAR"": 4, ""LGV"": 1, ""MOPED"": 1}",YESHWANTHPURA,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",No Junction,0.0,0.0,2023-11-12 11:30:46+05:30,2024-03-02 06:30:46+05:30,12,8,12,Thursday,1,medium,1
C_872,12.99749376,77.55971003333333,15,4,CAR,"CAR:6,SCOOTER:4,PASSENGER AUTO:3,MOTOR CYCLE:2","{""CAR"": 6, ""SCOOTER"": 4, ""PASSENGER AUTO"": 3, ""MOTOR CYCLE"": 2}",RAJAJINAGAR,"5th Cross Road, Mariappanapalya, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)",No Junction,0.0,0.0,2023-11-29 07:56:46+05:30,2024-04-06 10:37:46+05:30,7,6,10,Tuesday,1,medium,1
C_1014,12.883264486666667,77.54888296666668,15,3,CAR,"CAR:12,MOTOR CYCLE:2,SCOOTER:1","{""CAR"": 12, ""MOTOR CYCLE"": 2, ""SCOOTER"": 1}",THALAGATTAPURA,"Anjanapura Main Road, Nadaprabhu Kempegowda Circle, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)",No Junction,0.0667,0.0,2023-11-18 09:57:46+05:30,2024-04-07 12:02:46+05:30,7,5,10,Sunday,1,medium,1
C_972,12.884524457438493,77.60199120637351,15,5,PRIVATE BUS,"PRIVATE BUS:5,MAXI-CAB:4,CAR:3,VAN:2,SCOOTER:1","{""PRIVATE BUS"": 5, ""MAXI-CAB"": 4, ""CAR"": 3, ""VAN"": 2, ""SCOOTER"": 1}",HULIMAVU,"BDA 80 Feet Road, Jagdish Circle, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",No Junction,0.0,0.0,2024-02-25 03:37:46+05:30,2024-02-25 03:39:46+05:30,1,1,3,Sunday,1,medium,1
C_908,13.007368386666663,77.69279398666667,15,6,CAR,"CAR:6,LGV:3,SCOOTER:2,HGV:2,VAN:1,PASSENGER AUTO:1","{""CAR"": 6, ""LGV"": 3, ""SCOOTER"": 2, ""HGV"": 2, ""VAN"": 1, ""PASSENGER AUTO"": 1}",K.R. PURA,"Diesel Loco Shed Road, Devasandra, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",No Junction,0.0,0.0,2024-01-23 03:42:46+05:30,2024-01-23 04:23:46+05:30,1,1,3,Tuesday,1,medium,1
C_904,12.979437253333336,77.62900178666668,15,4,TEMPO,"TEMPO:7,CAR:5,SCOOTER:2,MOPED:1","{""TEMPO"": 7, ""CAR"": 5, ""SCOOTER"": 2, ""MOPED"": 1}",HALASUR,"Komi Siddanna Garden Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",No Junction,0.5333,0.0,2024-01-07 08:06:46+05:30,2024-03-02 08:26:46+05:30,4,4,8,Sunday,1,medium,1
