cluster_id,assigned_station,station_assignment_method,station_assignment_confidence,station_cluster_rank,station_violation_rank,station_priority_band,is_top_station_hotspot,station_total_clusters,station_total_violations,station_needs_review_clusters,station_good_clusters,station_medium_clusters,cluster_violation_share_within_station,jurisdiction_notes,violation_count,centroid_lat,centroid_lng,police_station_mode,cluster_quality,needs_manual_review,dominant_vehicle_type,junction_flag_rate,location_mode
C_955,MICO LAYOUT,police_station_mode,MEDIUM,24,24,LOW,0,24,2243,11,5,19,0.0071,cluster flagged for review,16,12.907514831250001,77.60077866875,MICO LAYOUT,medium,1,PASSENGER AUTO,0.0,"Bannerghatta Main Road, JD Mara Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
C_1017,HALASUR,police_station_mode,MEDIUM,25,25,MEDIUM,0,28,3011,19,5,23,0.0053,cluster flagged for review,16,12.971197,77.6301647,HALASUR,medium,1,CAR,0.0,"4th Main Road, Doddaiah Layout, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_697,V.V.PURAM (C.PET),police_station_mode,MEDIUM,10,10,LOW,0,11,394,7,1,10,0.0406,cluster flagged for review,16,12.954899131249999,77.573831125,V.V.PURAM (C.PET),medium,1,CAR,0.0,"KR Main Road, Chandra Shekhar Bharati Layout, Sankarapuram, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
C_658,MALLESHWARAM,police_station_mode,MEDIUM,22,22,CRITICAL,0,28,24086,21,9,19,0.0007,cluster flagged for review,16,12.998257375,77.56837186875,MALLESHWARAM,medium,1,CAR,0.0,"4th Main Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_51,HIGH GROUND,police_station_mode,MEDIUM,17,17,MEDIUM,0,19,4200,13,6,11,0.0038,cluster flagged for review,16,12.9903947375,77.58857616875,HIGH GROUND,medium,1,SCOOTER,0.0,"Palace Road, Kalpana Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_1011,JAYANAGARA,police_station_mode,MEDIUM,30,30,MEDIUM,0,34,3074,15,6,28,0.0052,cluster flagged for review,16,12.92476635,77.585911775,JAYANAGARA,medium,1,CAR,0.125,"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
C_691,CUBBON PARK,police_station_mode,MEDIUM,17,17,LOW,0,19,1977,7,4,15,0.0081,cluster flagged for review,16,12.98042503125,77.59355031875,CUBBON PARK,medium,1,CAR,0.0,"Dr Ambedkar Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_790,K.R. PURA,police_station_mode,MEDIUM,12,12,HIGH,0,14,5830,11,4,10,0.0027,cluster flagged for review,16,13.054497931250001,77.7626575875,K.R. PURA,medium,1,MOTOR CYCLE,0.0,"MBT Road, Brigade Golden Triangle, Sannatammanahalli, Bengaluru, Karnataka. Pin-560049 (India)"
C_675,HSR LAYOUT,police_station_mode,MEDIUM,29,29,MEDIUM,0,34,4491,19,6,26,0.0036,cluster flagged for review,16,12.9157532375,77.63795563125001,HSR LAYOUT,medium,1,SCOOTER,0.0,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_798,K.G. HALLI,police_station_mode,MEDIUM,8,8,LOW,0,9,458,6,1,8,0.0349,cluster flagged for review,16,13.0326789125,77.62406019375001,K.G. HALLI,medium,1,CAR,0.0,"5th Cross Road, Sri Muthu Mariyamma Circle, Govindpura, Bengaluru, Karnataka. Pin-560045 (India)"
C_27_4,SHIVAJINAGAR,police_station_mode,MEDIUM,32,32,CRITICAL,0,35,27458,21,9,24,0.0006,cluster flagged for review,16,12.98301194375,77.60826470625,SHIVAJINAGAR,medium,1,SCOOTER,0.0,"Haji Ibrahim Sahib Road, Quadrant Square, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_902,ELECTRONIC CITY,police_station_mode,MEDIUM,19,19,MEDIUM,0,22,3309,11,6,15,0.0048,cluster flagged for review,16,12.886002255625,77.64215279521916,ELECTRONIC CITY,medium,1,SCOOTER,0.0,"Service Road, Kudlu, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India"
C_1007,SHIVAJINAGAR,police_station_mode,MEDIUM,32,32,CRITICAL,0,35,27458,21,9,24,0.0006,cluster flagged for review,16,12.977979843750001,77.6097297375,SHIVAJINAGAR,medium,1,CAR,0.0,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_807,NO POLICE STATION,police_station_mode,MEDIUM,3,3,LOW,1,3,67,2,0,3,0.2388,cluster flagged for review,16,12.88750666875,77.7384597875,NO POLICE STATION,medium,1,PASSENGER AUTO,0.0,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
C_832,MAHADEVAPURA,police_station_mode,MEDIUM,19,19,HIGH,0,20,6005,12,5,14,0.0027,cluster flagged for review,16,12.975130071576181,77.69760717364555,MAHADEVAPURA,medium,1,CAR,0.125,"Outer Ring Road, Durga Petals, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
C_886,K.R. PURA,police_station_mode,MEDIUM,12,12,HIGH,0,14,5830,11,4,10,0.0027,cluster flagged for review,16,13.00461224375,77.71003841875,K.R. PURA,medium,1,CAR,0.0,"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
C_900,BASAVANAGUDI,police_station_mode,MEDIUM,16,16,MEDIUM,0,16,3150,11,6,10,0.0051,cluster flagged for review,16,12.942210987500001,77.57194190625,BASAVANAGUDI,medium,1,CAR,0.0,"Police Station Road, Kallappa Block, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
C_811,SHIVAJINAGAR,police_station_mode,MEDIUM,32,32,CRITICAL,0,35,27458,21,9,24,0.0006,cluster flagged for review,16,12.98392058125,77.6095637625,SHIVAJINAGAR,medium,1,SCOOTER,0.0,"B 2nd Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_622,DEVANAHALLI AIRPORT,police_station_mode,MEDIUM,1,1,LOW,1,1,16,1,0,1,1.0,cluster flagged for review; dominates station (100% of station violations),16,13.1918033,77.6809916,DEVANAHALLI AIRPORT,medium,1,CAR,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
C_1000,CHAMARAJPET,police_station_mode,MEDIUM,8,8,MEDIUM,0,11,2881,10,2,7,0.0056,cluster flagged for review,16,12.9611757,77.56155975625,CHAMARAJPET,medium,1,SCOOTER,0.0,"Sirsi Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
C_906,CHIKKAJALA,police_station_mode,MEDIUM,16,16,HIGH,0,17,6107,9,3,14,0.0026,cluster flagged for review,16,13.175549975,77.635487625,CHIKKAJALA,medium,1,CAR,0.0,"Drive Thru Road, Chikkjala Junction, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)"
C_27_2,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,28,28,MEDIUM,0,29,3110,13,8,21,0.0051,cluster flagged for review,16,12.9832065625,77.61320495000001,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"St John Road, Shree Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
C_1008,RAJAJINAGAR,police_station_mode,MEDIUM,41,41,HIGH,0,46,6236,30,12,32,0.0026,cluster flagged for review,16,13.010620825,77.53595856875,RAJAJINAGAR,medium,1,PRIVATE BUS,0.0,"Nandini Layout Club Road, APMC Government Quarters, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)"
C_1001,BELLANDUR,police_station_mode,MEDIUM,32,32,MEDIUM,0,33,3892,16,7,26,0.0039,cluster flagged for review,15,12.918816353333334,77.66967295333333,BELLANDUR,medium,1,CAR,0.0,"Bellandur Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)"
C_959,CITY MARKET,police_station_mode,MEDIUM,33,33,CRITICAL,0,36,15655,21,7,25,0.001,cluster flagged for review,15,12.96088342,77.57684295333333,CITY MARKET,medium,1,PRIVATE BUS,0.0,"Sri Jalakanteshwara Swami Temple Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)"
C_872,RAJAJINAGAR,police_station_mode,MEDIUM,43,43,HIGH,0,46,6236,30,12,32,0.0024,cluster flagged for review,15,12.99749376,77.55971003333333,RAJAJINAGAR,medium,1,CAR,0.0,"5th Cross Road, Mariappanapalya, Prakash Nagar, Bengaluru, Karnataka. Pin-560021 (India)"
C_1002,PULIKESHINAGAR(F.TOWN),police_station_mode,MEDIUM,29,29,MEDIUM,0,29,3110,13,8,21,0.0048,cluster flagged for review,15,12.989156186666667,77.60894450666665,PULIKESHINAGAR(F.TOWN),medium,1,CAR,0.0,"Seppings Road, Nehru Puram, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)"
C_270,YESHWANTHPURA,police_station_mode,MEDIUM,17,17,LOW,0,17,1797,10,5,12,0.0083,cluster flagged for review,15,13.018365919999999,77.55761585333333,YESHWANTHPURA,medium,1,PASSENGER AUTO,0.0,"CV Raman Road, Samvidhana Circle, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
C_949,WHITEFIELD,police_station_mode,MEDIUM,19,19,LOW,0,19,1388,9,3,16,0.0108,cluster flagged for review,15,12.943301586666667,77.74977376,WHITEFIELD,medium,1,MOTOR CYCLE,0.0,"Muthsandra Main Road, BCM Layout, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)"
C_0_37,UPPARPET,police_station_mode,MEDIUM,27,27,CRITICAL,0,33,36360,22,5,21,0.0004,cluster flagged for review,15,12.97918016,77.58182196666665,UPPARPET,medium,1,CAR,0.0,"1st Main Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
C_718,ELECTRONIC CITY,police_station_mode,MEDIUM,20,20,MEDIUM,0,22,3309,11,6,15,0.0045,cluster flagged for review,15,12.835495466666664,77.67915467333334,ELECTRONIC CITY,medium,1,SCOOTER,0.0,"Hosur Road, Columbia Aaltius, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_657,MALLESHWARAM,police_station_mode,MEDIUM,25,25,CRITICAL,0,28,24086,21,9,19,0.0006,cluster flagged for review,15,13.006093153333333,77.5692085,MALLESHWARAM,medium,1,CAR,0.0,"Siddavanahalli Krishna Sharma Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
C_963,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,33,33,HIGH,0,35,5678,16,11,24,0.0026,cluster flagged for review,15,12.980961760000001,77.64067891333333,JEEVANBHEEMANAGAR,medium,1,CAR,0.0,"100 Feet Road, Stage 1, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
C_713,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,33,33,HIGH,0,35,5678,16,11,24,0.0026,cluster flagged for review,15,12.96635461333333,77.64111517333335,JEEVANBHEEMANAGAR,medium,1,CAR,0.0,"Domlur Inner Ring Road, Doopanahalli, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_962,MALLESHWARAM,police_station_mode,MEDIUM,25,25,CRITICAL,0,28,24086,21,9,19,0.0006,cluster flagged for review,15,13.00702107333333,77.55445334,MALLESHWARAM,medium,1,CAR,0.0,"80 Feet Ring Road, Dr Rajkumar Road 10th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_947,CHAMARAJPET,police_station_mode,MEDIUM,9,9,MEDIUM,0,11,2881,10,2,7,0.0052,cluster flagged for review,15,12.958627433333334,77.56731733333335,CHAMARAJPET,medium,1,CAR,0.0,"Bazar Street, Sri Yagnavalkya Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
C_488,MALLESHWARAM,police_station_mode,MEDIUM,25,25,CRITICAL,0,28,24086,21,9,19,0.0006,cluster flagged for review,15,12.99864603333333,77.55596311999999,MALLESHWARAM,medium,1,CAR,0.0,"5th Cross Road, Block D Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_1006,JAYANAGARA,police_station_mode,MEDIUM,33,33,MEDIUM,0,34,3074,15,6,28,0.0049,cluster flagged for review,15,12.929760853333333,77.58380893333333,JAYANAGARA,medium,1,CAR,0.0,"9th Main Road, Jayanagar Shopping Complex, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
C_513,CUBBON PARK,police_station_mode,MEDIUM,18,18,LOW,0,19,1977,7,4,15,0.0076,cluster flagged for review,15,12.9752148,77.58849910666666,CUBBON PARK,medium,1,CAR,0.0,"Cubbon Park Road, Gandhi Nagar 2, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_972,HULIMAVU,police_station_mode,MEDIUM,20,20,LOW,0,21,1677,10,5,15,0.0089,cluster flagged for review,15,12.884524457438493,77.60199120637351,HULIMAVU,medium,1,PRIVATE BUS,0.0,"BDA 80 Feet Road, Jagdish Circle, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
C_558,HSR LAYOUT,police_station_mode,MEDIUM,32,32,MEDIUM,0,34,4491,19,6,26,0.0033,cluster flagged for review,15,12.914278366666668,77.63823277333333,HSR LAYOUT,medium,1,CAR,0.0,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
C_824,VIJAYANAGARA,police_station_mode,MEDIUM,33,33,CRITICAL,0,33,14536,21,16,17,0.001,cluster flagged for review,15,12.97332989333333,77.54567718,VIJAYANAGARA,medium,1,MOTOR CYCLE,0.0,"1st B Main Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)"
C_884,KODIGEHALLI,police_station_mode,MEDIUM,31,31,HIGH,0,33,8738,15,10,21,0.0017,cluster flagged for review,15,13.058047686666665,77.58782100666667,KODIGEHALLI,medium,1,MOTOR CYCLE,0.0,"15th Cross Road, Sterling Park, Kodigehalli, Bengaluru, Karnataka. Pin-560092 (India)"
C_869,BANASHANKARI,police_station_mode,MEDIUM,7,7,LOW,0,8,1019,4,3,5,0.0147,cluster flagged for review,15,12.924596185744582,77.57518812114482,BANASHANKARI,medium,1,SCOOTER,0.0,"11th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)"
C_977,JEEVANBHEEMANAGAR,police_station_mode,MEDIUM,33,33,HIGH,0,35,5678,16,11,24,0.0026,cluster flagged for review,15,12.964204293333331,77.64145524666667,JEEVANBHEEMANAGAR,medium,1,CAR,0.0,"Domlur Inner Ring Road, Baba Saheb Colony, HAL Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
C_685,WILSON GARDEN,police_station_mode,MEDIUM,21,21,LOW,0,23,2349,16,5,18,0.0064,cluster flagged for review,15,12.943697153333336,77.58598985333334,WILSON GARDEN,medium,1,CAR,0.0,"3rd Cross Road, Ashoka Stambh Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
C_529,HALASUR,police_station_mode,MEDIUM,27,27,MEDIUM,0,28,3011,19,5,23,0.005,cluster flagged for review,15,12.972966979999999,77.62119432,HALASUR,medium,1,CAR,0.0,"Old Madras Road, Lido Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_868,BANASHANKARI,police_station_mode,MEDIUM,7,7,LOW,0,8,1019,4,3,5,0.0147,cluster flagged for review,15,12.924939587575164,77.57529154936944,BANASHANKARI,medium,1,SCOOTER,0.0,"10th Cross Road, Jagathguru Shri Sivaratripura Circle, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)"
C_799,R.T. NAGAR,police_station_mode,MEDIUM,17,17,LOW,0,17,1166,9,3,14,0.0129,cluster flagged for review,15,13.016891186666667,77.59057998000002,R.T. NAGAR,medium,1,CAR,0.0,"Taralabalu Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
C_1012,JAYANAGARA,police_station_mode,MEDIUM,33,33,MEDIUM,0,34,3074,15,6,28,0.0049,cluster flagged for review,15,12.924204373333334,77.58595347333333,JAYANAGARA,medium,1,CAR,0.0,"11th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
C_987,BYATARAYANAPURA,police_station_mode,MEDIUM,15,15,MEDIUM,0,16,3703,8,7,9,0.0041,cluster flagged for review,15,12.959224326666666,77.51923489999999,BYATARAYANAPURA,medium,1,CAR,0.0,"Nagarabhavi Main Road, Chandra Layout, Bengaluru, Karnataka. Pin-560072 (India)"
C_921,BELLANDUR,police_station_mode,MEDIUM,32,32,MEDIUM,0,33,3892,16,7,26,0.0039,cluster flagged for review,15,12.931327726666666,77.69517274666666,BELLANDUR,medium,1,CAR,0.0,"New Horizon College Road, Prestige Sunnyside ELM, Bhoganahalli, Bengaluru, Karnataka. Pin-560103 (India)"
C_908,K.R. PURA,police_station_mode,MEDIUM,14,14,HIGH,0,14,5830,11,4,10,0.0026,cluster flagged for review,15,13.007368386666663,77.69279398666667,K.R. PURA,medium,1,CAR,0.0,"Diesel Loco Shed Road, Devasandra, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
C_904,HALASUR,police_station_mode,MEDIUM,27,27,MEDIUM,0,28,3011,19,5,23,0.005,cluster flagged for review,15,12.979437253333336,77.62900178666668,HALASUR,medium,1,TEMPO,0.5333,"Komi Siddanna Garden Road, Tamarikannan Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)"
C_925,MALLESHWARAM,police_station_mode,MEDIUM,25,25,CRITICAL,0,28,24086,21,9,19,0.0006,cluster flagged for review,15,13.00241558,77.56934094,MALLESHWARAM,medium,1,PASSENGER AUTO,0.0,"Siddavanahalli Krishna Sharma Road, Paresh Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
C_763,HENNURU,police_station_mode,MEDIUM,11,11,LOW,0,12,392,6,0,12,0.0383,cluster flagged for review,15,13.086951506666667,77.63520186666668,HENNURU,medium,1,MOTOR CYCLE,0.0,"Thanisandra Main Road, Orchid Piccadilly, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)"
C_606,ASHOK NAGAR,police_station_mode,MEDIUM,23,23,MEDIUM,0,24,2968,10,7,17,0.0051,cluster flagged for review,15,12.962453999999997,77.59937322,ASHOK NAGAR,medium,1,CAR,0.0,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
C_992,V.V.PURAM (C.PET),police_station_mode,MEDIUM,11,11,LOW,0,11,394,7,1,10,0.0381,cluster flagged for review,15,12.958027186666666,77.56956857333336,V.V.PURAM (C.PET),medium,1,MOTOR CYCLE,0.0,"4th Main Road, Shri Ma Ramamurthy Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
C_993,J.P. NAGAR,police_station_mode,MEDIUM,18,18,LOW,0,18,795,9,1,17,0.0189,cluster flagged for review,15,12.913488273333337,77.58580836,J.P. NAGAR,medium,1,CAR,0.0,"24th Main Road, Manjunath Colony, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)"
C_996,WILSON GARDEN,police_station_mode,MEDIUM,21,21,LOW,0,23,2349,16,5,18,0.0064,cluster flagged for review,15,12.946193446666665,77.58847333333334,WILSON GARDEN,medium,1,SCOOTER,0.0,"Siddhapura Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
C_919,HALASURU GATE,police_station_mode,MEDIUM,26,26,HIGH,0,31,4524,18,4,23,0.0033,cluster flagged for review,15,12.969355853333335,77.58538022666669,HALASURU GATE,medium,1,CAR,0.0,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
C_918,ASHOK NAGAR,police_station_mode,MEDIUM,23,23,MEDIUM,0,24,2968,10,7,17,0.0051,cluster flagged for review,15,12.973853446666665,77.61249361333333,ASHOK NAGAR,medium,1,PASSENGER AUTO,0.0,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_339,ADUGODI,police_station_mode,MEDIUM,23,23,LOW,0,23,2384,13,2,21,0.0063,cluster flagged for review,15,12.933486339999998,77.62281997333334,ADUGODI,medium,1,CAR,0.0,"1st Cross Road, Block 5A, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
C_915,BYATARAYANAPURA,police_station_mode,MEDIUM,15,15,MEDIUM,0,16,3703,8,7,9,0.0041,cluster flagged for review,15,12.944554913333333,77.52707566000001,BYATARAYANAPURA,medium,1,TEMPO,0.1333,"Dr Rajkumar Punya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)"
C_334,HALASURU GATE,police_station_mode,MEDIUM,26,26,HIGH,0,31,4524,18,4,23,0.0033,cluster flagged for review,15,12.968911246666666,77.58592624666666,HALASURU GATE,medium,1,CAR,0.0,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
C_779,HENNURU,police_station_mode,MEDIUM,11,11,LOW,0,12,392,6,0,12,0.0383,cluster flagged for review,15,13.044925486666667,77.62675185333335,HENNURU,medium,1,SCOOTER,0.0,"Thanisandra Main Road, Tuba Layout, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)"
C_762,K.S. LAYOUT,police_station_mode,MEDIUM,10,10,LOW,0,11,430,3,0,11,0.0349,cluster flagged for review,15,12.897215179999998,77.57114473333333,K.S. LAYOUT,medium,1,SCOOTER,0.0,"Konanakunte Main Road, Narasamma Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)"
C_381,RAJAJINAGAR,police_station_mode,MEDIUM,43,43,HIGH,0,46,6236,30,12,32,0.0024,cluster flagged for review,15,12.987206733333332,77.55991923333335,RAJAJINAGAR,medium,1,CAR,0.0,"80 Feet Ring Road, Udayam Nagar, Ramachandrapuram, Bengaluru, Karnataka. Pin-560021 (India)"
C_601,WILSON GARDEN,police_station_mode,MEDIUM,21,21,LOW,0,23,2349,16,5,18,0.0064,cluster flagged for review,15,12.952572433333332,77.59084201333333,WILSON GARDEN,medium,1,CAR,0.0,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
C_1014,THALAGATTAPURA,police_station_mode,MEDIUM,5,5,LOW,0,5,271,3,1,4,0.0554,cluster flagged for review,15,12.883264486666667,77.54888296666668,THALAGATTAPURA,medium,1,CAR,0.0667,"Anjanapura Main Road, Nadaprabhu Kempegowda Circle, Raghuvanahalli, Bengaluru, Karnataka. Pin-560062 (India)"
C_448,YELAHANKA,police_station_mode,MEDIUM,13,13,LOW,0,13,1499,5,4,9,0.01,cluster flagged for review,15,13.1198999,77.61011812000001,YELAHANKA,medium,1,MAXI-CAB,0.0,"Bellary Road, Sattva Horizon, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)"
C_941,ELECTRONIC CITY,police_station_mode,MEDIUM,20,20,MEDIUM,0,22,3309,11,6,15,0.0045,cluster flagged for review,15,12.838560306666666,77.67827834,ELECTRONIC CITY,medium,1,SCOOTER,0.0,"Hosur Road, Gopalan Lake Front, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
C_997,KAMAKSHIPALYA,police_station_mode,MEDIUM,12,12,LOW,0,13,747,6,2,10,0.0201,cluster flagged for review,15,12.990279180000003,77.50432556000001,KAMAKSHIPALYA,medium,1,PASSENGER AUTO,0.0,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
C_932,K.G. HALLI,police_station_mode,MEDIUM,9,9,LOW,0,9,458,6,1,8,0.0328,cluster flagged for review,15,13.036784913333332,77.62558284666667,K.G. HALLI,medium,1,MINI LORRY,0.0,"5th Cross Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)"
C_746,K.S. LAYOUT,police_station_mode,MEDIUM,10,10,LOW,0,11,430,3,0,11,0.0349,cluster flagged for review,15,12.909987283725597,77.55052680319487,K.S. LAYOUT,medium,1,CAR,0.0,"Subramanyapura Main Road, VVR Supreme Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)"
C_402,CUBBON PARK,police_station_mode,MEDIUM,18,18,LOW,0,19,1977,7,4,15,0.0076,cluster flagged for review,15,12.981737879999999,77.58825103333334,CUBBON PARK,medium,1,CAR,0.0,"Park House Road, Karnataka Bhavan Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
C_641,MAGADI ROAD,police_station_mode,MEDIUM,40,40,HIGH,0,40,7483,22,10,30,0.002,cluster flagged for review,15,12.98025432,77.55605738,MAGADI ROAD,medium,1,CAR,0.0,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
C_939,HSR LAYOUT,police_station_mode,MEDIUM,33,33,MEDIUM,0,34,4491,19,6,26,0.0031,cluster flagged for review; cluster quality: needs_review,14,12.90772710846267,77.62879894738629,HSR LAYOUT,needs_review,1,SCOOTER,0.0,"Hosur Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
C_0_54,CITY MARKET,police_station_mode,MEDIUM,34,34,CRITICAL,0,36,15655,21,7,25,0.0009,cluster flagged for review; cluster quality: needs_review,14,12.9652983,77.5740948,CITY MARKET,needs_review,1,SCOOTER,0.0,"B Srinivasa Lane, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)"
